"ID";"Sectoren";"Perioden";"TotaalInkomsten_1";"TotaalBelastingen_2";"TotaalBelastingenOpProdEnInvoer_3";"ProductgebondenBelastingen_4";"NietProductgebondenBelastingen_5";"TotaalBelastOpInkomenEnVermogen_6";"BelastingenOpInkomen_7";"BelastingenOpVermogen_8";"Vermogensheffingen_9";"WettelijkeSocialeVerzekeringspremies_10";"VerkopenVanGoederenEnDiensten_11";"TotaalInkomenUitVermogen_12";"Rente_13";"Winstuitkeringen_14";"OverigInkomenUitInvesteringen_15";"InkomenUitGrondEnMineraleReserves_16";"TotaalInkomensoverdrachten_17";"InkomensoverdrachtenBinnenDeOverheid_18";"InkomensoverdrIvmInternationSamenw_19";"OverigeInkomensoverdrachten_20";"TotaalKapitaaloverdrExclVermogen_21";"Investeringsbijdragen_22";"OverigeKapitaaloverdrachten_23";"TotaalOverigeInkomsten_24";"InvesteringenInEigenBeheer_25";"Subsidies_26";"ToegerekendeSocialePremies_27";"TotaalUitgaven_28";"TotaalBeloningVanWerknemers_29";"Lonen_30";"SocialePremiesTLVWerkgevers_31";"AankopenGoederenEnDiensten_32";"TotaalNettoInvesteringen_33";"TotaalNettoInvestInVasteActiva_34";"BrutoInvesteringenInVasteActiva_35";"Afschrijvingen_36";"VeranderingenInVoorradenInclKos_37";"Afschrijvingen_38";"SaldoAanEnVerkopenVanNietGepro_39";"TotaalInkomenUitVermogen_40";"Rente_41";"InkomenUitGrondEnMineraleReserves_42";"TotaalUitkeringen_43";"TotaalSocialeUitkeringenInGeld_44";"UitkeringenWettSocVerzInGeld_45";"UitkeringenSocialeVoorzieningInGeld_46";"TotaalSocialeUitkeringenInNatura_47";"UitkeringenWettSocVerzInNatura_48";"UitkeringenSocVoorzieningInNatura_49";"TotaalSubsidies_50";"ProductgebondenSubsidies_51";"NietProductgebondenSubsidies_52";"TotaalInkomensoverdrachten_53";"InkomensoverdrachtenBinnenDeOverheid_54";"InkomensoverdrIvmInternationSamenw_55";"TotaalEigenMiddelenVanDeEU_56";"BTWAfdrachten_57";"BNIAfdrachten_58";"OverigeInkomensoverdrachten_59";"TotaalKapitaaloverdrachten_60";"Investeringsbijdragen_61";"OverigeKapitaaloverdrachten_62";"TotaalOverigeUitgaven_63";"BelastingenOpProductieEnInvoer_64";"BelastingenOpInkomenEnVermogen_65";"UitkSocVerzRechtstrDoorWerkgevers_66";"TotaalOverheidssaldo_67";"OverheidssaldoInkomsten_68";"OverheidssaldoUitgaven_69";"TotaalExploitatiesaldo_70";"ExploitatiesaldoOverheidssaldo_71";"NettoInvesteringen_72";"SaldoAanEnVerkopenVanNiet_73";"TotaalAardgasbaten_74";"Dividenden_75";"InkomenUitGrondEnMineraleReserves_76";"Vennootschapsbelasting_77";"WerkelijkeRenteInkomsten_78";"WerkelijkeRenteUitgaven_79"
"192";"20";"2016JJ00";"178835";"155822";"76087";"72508";"3579";"77890";"74431";"3459";"1845";"0";"5798";"5829";"1087";"2396";"0";"2346";"3850";"1753";"106";"1991";"1093";"810";"283";"6443";"4775";"4";"1664";"184192";"22417";"16627";"5790";"13720";"883";"803";"11545";"-10742";"80";"10742";"-46";"7535";"7535";"0";"20733";"14581";"0";"14581";"6152";"0";"6152";"4472";"1195";"3277";"95841";"88558";"2661";"2223";"-384";"2607";"2399";"6092";"2553";"3539";"1803";"139";"0";"1664";"-5357";"178835";"-184192";"-4520";"-5357";"883";"-46";"2853";"306";"2264";"283";"1099";"7860"
"193";"20";"2017KW01";"51231";"45869";"18478";"17540";"938";"27030";"26184";"846";"361";"0";"1408";"1349";"223";"264";"0";"862";"821";"428";"4";"389";"233";"171";"62";"1551";"1169";"1";"381";"47428";"5045";"3586";"1459";"3502";"190";"190";"2874";"-2684";"0";"2684";"7";"1763";"1763";"0";"5165";"3559";"0";"3559";"1606";"0";"1606";"1129";"180";"949";"24827";"22581";"813";"816";"108";"708";"617";"2708";"415";"2293";"408";"27";"0";"381";"3803";"51231";"-47428";"4000";"3803";"190";"7";;;;;"226";"1830"
"194";"20";"2017KW02";"48749";"43328";"19280";"18324";"956";"23609";"22710";"899";"439";"0";"1297";"1259";"190";"915";"0";"154";"885";"460";"24";"401";"325";"291";"34";"1655";"1202";"0";"453";"47636";"6129";"4576";"1553";"3489";"80";"80";"2769";"-2689";"0";"2689";"6";"1758";"1758";"0";"5652";"3974";"0";"3974";"1678";"0";"1678";"1215";"346";"869";"25597";"23554";"470";"1050";"108";"942";"523";"540";"479";"61";"481";"28";"0";"453";"1113";"48749";"-47636";"1199";"1113";"80";"6";;;;;"193";"1817"
"195";"20";"2017KW03";"42227";"37156";"18739";"17773";"966";"18076";"17160";"916";"341";"0";"1380";"854";"276";"484";"0";"94";"886";"398";"14";"474";"351";"171";"180";"1600";"1207";"0";"393";"44665";"5162";"3721";"1441";"3261";"1186";"1186";"3899";"-2713";"0";"2713";"5";"1705";"1705";"0";"5564";"3923";"0";"3923";"1641";"0";"1641";"1216";"385";"831";"22798";"20991";"510";"824";"108";"716";"473";"636";"454";"182";"419";"26";"0";"393";"-2438";"42227";"-44665";"-1247";"-2438";"1186";"5";;;;;"270";"1742"
"196";"20";"2017KW04";"50303";"43853";"22145";"21262";"883";"21208";"20294";"914";"500";"0";"1706";"1686";"268";"357";"0";"1061";"1035";"466";"51";"518";"350";"311";"39";"1673";"1208";"0";"465";"46178";"6659";"5103";"1556";"3559";"854";"854";"3635";"-2781";"0";"2781";"-18";"1701";"1701";"0";"4937";"3333";"0";"3333";"1604";"0";"1604";"1625";"397";"1228";"22464";"20305";"862";"583";"132";"451";"714";"1108";"782";"326";"508";"31";"12";"465";"4125";"50303";"-46178";"4961";"4125";"854";"-18";;;;;"270";"1750"
"197";"20";"2017JJ00";"192510";"170206";"78642";"74899";"3743";"89923";"86348";"3575";"1641";"0";"5791";"5148";"957";"2020";"0";"2171";"3627";"1752";"93";"1782";"1259";"944";"315";"6479";"4786";"1";"1692";"185907";"22995";"16986";"6009";"13811";"2310";"2310";"13177";"-10867";"0";"10867";"0";"6927";"6927";"0";"21318";"14789";"0";"14789";"6529";"0";"6529";"5185";"1308";"3877";"95686";"87431";"2655";"3273";"456";"2817";"2327";"4992";"2130";"2862";"1816";"112";"12";"1692";"6603";"192510";"-185907";"8913";"6603";"2310";"0";"2824";"486";"2092";"246";"959";"7139"
"198";"21";"1995JJ00";"77953";"68329";"31749";"31158";"591";"35807";"33520";"2287";"773";"0";"1246";"5313";"1194";"2150";"0";"1969";"1135";"743";"78";"314";"143";"38";"105";"1787";"236";"0";"1551";"103808";"7966";"5829";"2137";"4575";"-233";"-233";"2950";"-3183";"0";"3183";"-137";"14017";"13994";"23";"6971";"5348";"0";"5348";"1623";"0";"1623";"1689";"863";"826";"43902";"39490";"1618";"2560";"1786";"774";"234";"20283";"2871";"17412";"1592";"41";"0";"1551";"-25855";"77953";"-103808";"-26225";"-25855";"-233";"-137";;;;;"1189";"14160"
"199";"21";"1996JJ00";"83966";"73548";"34120";"33557";"563";"38543";"36110";"2433";"885";"0";"1416";"5281";"682";"2348";"0";"2251";"1188";"596";"108";"484";"760";"15";"745";"1773";"212";"0";"1561";"88897";"7802";"5699";"2103";"4767";"166";"166";"3348";"-3182";"0";"3182";"-291";"13861";"13843";"18";"6738";"5063";"0";"5063";"1675";"0";"1675";"1929";"740";"1189";"45118";"40363";"1765";"2739";"1475";"1264";"251";"4022";"2938";"1084";"1603";"42";"0";"1561";"-4931";"83966";"-88897";"-5056";"-4931";"166";"-291";;;;;"673";"14009"
"200";"21";"1997JJ00";"87107";"77294";"37047";"36647";"400";"39301";"37094";"2207";"946";"0";"1396";"5263";"590";"2288";"0";"2385";"1245";"685";"103";"457";"126";"53";"73";"1783";"228";"0";"1555";"94587";"8132";"6052";"2080";"5058";"131";"131";"3313";"-3182";"0";"3182";"-150";"13806";"13789";"17";"6625";"4813";"0";"4813";"1812";"0";"1812";"2148";"663";"1485";"47522";"42354";"1791";"3110";"1666";"1444";"267";"6539";"2690";"3849";"1594";"39";"0";"1555";"-7480";"87107";"-94587";"-7499";"-7480";"131";"-150";;;;;"576";"13917"
"201";"21";"1998JJ00";"90641";"81550";"39750";"39326";"424";"40680";"38408";"2272";"1120";"0";"1369";"4610";"775";"2181";"0";"1654";"1158";"265";"124";"769";"119";"60";"59";"1835";"244";"0";"1591";"95311";"8449";"6083";"2366";"5431";"-149";"-149";"3116";"-3265";"0";"3265";"-954";"13985";"13970";"15";"7626";"5643";"0";"5643";"1983";"0";"1983";"2644";"688";"1956";"48822";"43474";"1758";"3442";"1610";"1832";"148";"4567";"2694";"1873";"1625";"34";"0";"1591";"-4670";"90641";"-95311";"-5773";"-4670";"-149";"-954";;;;;"756";"14061"
"202";"21";"1999KW01";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"203";"21";"1999KW02";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"204";"21";"1999KW03";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"205";"21";"1999KW04";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"206";"21";"1999JJ00";"96771";"88588";"44282";"43529";"753";"43015";"40570";"2445";"1291";"0";"1466";"3696";"822";"1913";"0";"961";"986";"295";"154";"537";"147";"75";"72";"1888";"322";"0";"1566";"100358";"8751";"6309";"2442";"5746";"515";"515";"3917";"-3402";"0";"3402";"-199";"13447";"13435";"12";"7562";"5494";"0";"5494";"2068";"0";"2068";"2967";"629";"2338";"52101";"46078";"1870";"3480";"1592";"1888";"673";"4458";"2608";"1850";"1608";"42";"0";"1566";"-3587";"96771";"-100358";"-3271";"-3587";"515";"-199";;;;;"787";"13506"
"207";"21";"2000KW01";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"208";"21";"2000KW02";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"209";"21";"2000KW03";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"210";"21";"2000KW04";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"211";"21";"2000JJ00";"104764";"94693";"47377";"46545";"832";"45833";"43256";"2577";"1483";"0";"1841";"5028";"948";"2101";"0";"1979";"1127";"318";"158";"651";"181";"104";"77";"1894";"365";"2";"1527";"102704";"9068";"6524";"2544";"6405";"381";"381";"3937";"-3556";"0";"3556";"-2677";"12570";"12556";"14";"7603";"5558";"0";"5558";"2045";"0";"2045";"2958";"607";"2351";"56112";"48655";"2279";"3752";"1751";"2001";"1426";"5158";"3376";"1782";"1570";"43";"0";"1527";"2060";"104764";"-102704";"-236";"2060";"381";"-2677";;;;;"912";"12594"
"212";"21";"2001KW01";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"213";"21";"2001KW02";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"214";"21";"2001KW03";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"215";"21";"2001KW04";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"216";"21";"2001JJ00";"115751";"102304";"52664";"51671";"993";"48333";"46566";"1767";"1307";"0";"2147";"7499";"1115";"3568";"0";"2816";"1485";"560";"165";"760";"242";"112";"130";"2074";"413";"1";"1660";"116220";"9750";"6998";"2752";"7647";"1056";"1056";"4769";"-3713";"0";"3713";"62";"12085";"12067";"18";"7726";"5702";"0";"5702";"2024";"0";"2024";"3264";"609";"2655";"63342";"53957";"2593";"3771";"1609";"2162";"3021";"5880";"3119";"2761";"1695";"35";"0";"1660";"-469";"115751";"-116220";"649";"-469";"1056";"62";"6350";"1634";"2736";"1980";"1113";"12096"
"217";"21";"2002KW01";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"218";"21";"2002KW02";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"219";"21";"2002KW03";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"220";"21";"2002KW04";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"221";"21";"2002JJ00";"117443";"105488";"53608";"52606";"1002";"50185";"48462";"1723";"1695";"0";"2214";"5910";"1098";"2336";"0";"2476";"1403";"475";"129";"799";"164";"112";"52";"2264";"563";"7";"1694";"122770";"10427";"7549";"2878";"8147";"1324";"1324";"5195";"-3871";"0";"3871";"135";"11271";"11255";"16";"8090";"5800";"0";"5800";"2290";"0";"2290";"3313";"553";"2760";"69544";"60858";"2639";"3509";"1160";"2349";"2538";"4917";"3443";"1474";"1731";"37";"0";"1694";"-5327";"117443";"-122770";"-3868";"-5327";"1324";"135";"5282";"1302";"2400";"1580";"1095";"11306"
"222";"21";"2003KW01";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"223";"21";"2003KW02";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"224";"21";"2003KW03";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"225";"21";"2003KW04";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"226";"21";"2003JJ00";"116748";"103963";"54992";"54095";"897";"47511";"45762";"1749";"1460";"0";"2480";"6327";"1250";"2145";"0";"2932";"1482";"446";"158";"878";"190";"93";"97";"2306";"701";"11";"1594";"130063";"10846";"7852";"2994";"8118";"1667";"1667";"5651";"-3984";"0";"3984";"-176";"10819";"10803";"16";"8300";"6065";"0";"6065";"2235";"0";"2235";"3144";"599";"2545";"75969";"67921";"2333";"3636";"1115";"2521";"2079";"5746";"4180";"1566";"1646";"52";"0";"1594";"-13315";"116748";"-130063";"-11824";"-13315";"1667";"-176";"5980";"1384";"2856";"1740";"1247";"10851"
"227";"21";"2004KW01";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"228";"21";"2004KW02";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"229";"21";"2004KW03";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"230";"21";"2004KW04";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"231";"21";"2004JJ00";"121036";"106598";"57448";"56548";"900";"47638";"45798";"1840";"1512";"0";"2587";"7419";"1371";"2776";"0";"3272";"1594";"485";"120";"989";"331";"216";"115";"2507";"677";"64";"1766";"129410";"10889";"7571";"3318";"7496";"859";"859";"4889";"-4030";"0";"4030";"-71";"10745";"10730";"15";"8426";"6250";"0";"6250";"2176";"0";"2176";"2764";"560";"2204";"76512";"67816";"2492";"3924";"713";"3211";"2280";"5938";"4086";"1852";"1822";"56";"0";"1766";"-8374";"121036";"-129410";"-7586";"-8374";"859";"-71";"6681";"1538";"3203";"1940";"1364";"10744"
"232";"21";"2005KW01";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"233";"21";"2005KW02";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"234";"21";"2005KW03";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"235";"21";"2005KW04";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"236";"21";"2005JJ00";"131965";"116607";"60205";"59088";"1117";"54693";"52640";"2053";"1709";"0";"2337";"8819";"1347";"2993";"0";"4479";"1536";"390";"57";"1089";"166";"70";"96";"2500";"651";"42";"1807";"131501";"10995";"7654";"3341";"8020";"-291";"-291";"3811";"-4102";"0";"4102";"-148";"10493";"10474";"19";"9291";"6553";"0";"6553";"2738";"0";"2738";"2428";"748";"1680";"79071";"70154";"2480";"4421";"734";"3687";"2016";"5689";"3889";"1800";"1851";"44";"0";"1807";"464";"131965";"-131501";"25";"464";"-291";"-148";"7579";"1701";"4078";"1800";"1335";"10474"
"237";"21";"2006KW01";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"238";"21";"2006KW02";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"239";"21";"2006KW03";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"240";"21";"2006KW04";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"241";"21";"2006JJ00";"144195";"125928";"64630";"63513";"1117";"59488";"57389";"2099";"1810";"0";"2432";"11611";"1609";"3857";"0";"6145";"1659";"403";"90";"1166";"194";"69";"125";"2371";"753";"46";"1572";"139583";"11369";"8018";"3351";"8525";"394";"394";"4575";"-4181";"0";"4181";"-59";"10357";"10357";"0";"12858";"9497";"0";"9497";"3361";"0";"3361";"2530";"899";"1631";"83032";"72735";"2855";"4543";"923";"3620";"2899";"4779";"3576";"1203";"1617";"45";"0";"1572";"4612";"144195";"-139583";"4947";"4612";"394";"-59";"10610";"2402";"6028";"2180";"1589";"10357"
"242";"21";"2007KW01";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"243";"21";"2007KW02";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"244";"21";"2007KW03";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"245";"21";"2007KW04";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"246";"21";"2007JJ00";"153056";"134310";"67553";"66446";"1107";"64880";"62463";"2417";"1877";"0";"2622";"11621";"1889";"4089";"0";"5643";"1930";"730";"43";"1157";"190";"28";"162";"2383";"695";"40";"1648";"150034";"11847";"8259";"3588";"9311";"796";"796";"5131";"-4335";"0";"4335";"-59";"10849";"10849";"0";"14705";"10150";"0";"10150";"4555";"0";"4555";"3425";"1151";"2274";"87208";"77886";"3050";"4429";"975";"3454";"1843";"5924";"4100";"1824";"1693";"45";"0";"1648";"3022";"153056";"-150034";"3759";"3022";"796";"-59";"9762";"2371";"5579";"1812";"1871";"10868"
"247";"21";"2008KW01";"38134";"31199";"16044";"15705";"339";"14934";"14193";"741";"221";"0";"686";"4942";"460";"800";"0";"3682";"538";"204";"14";"320";"177";"107";"70";"592";"173";"11";"408";"40208";"2794";"1823";"971";"2377";"355";"355";"1476";"-1121";"0";"1121";"29";"2786";"2786";"0";"4343";"2974";"0";"2974";"1369";"0";"1369";"757";"236";"521";"22935";"19731";"551";"1891";"379";"1512";"762";"2291";"997";"1294";"420";"12";"0";"408";"-2074";"38134";"-40208";"-1690";"-2074";"355";"29";;;;;"462";"2804"
"248";"21";"2008KW02";"40413";"35028";"17354";"17050";"304";"17193";"16549";"644";"481";"0";"755";"3530";"498";"1740";"0";"1292";"431";"243";"13";"175";"83";"61";"22";"586";"167";"11";"408";"40277";"3379";"2372";"1007";"2438";"367";"367";"1506";"-1139";"0";"1139";"16";"2754";"2754";"0";"4482";"3085";"0";"3085";"1397";"0";"1397";"612";"248";"364";"23589";"21540";"620";"918";"156";"762";"511";"1080";"931";"149";"421";"13";"0";"408";"136";"40413";"-40277";"519";"136";"367";"16";;;;;"491";"2763"
"249";"21";"2008KW03";"36253";"31892";"16420";"16120";"300";"14980";"14367";"613";"492";"0";"638";"2566";"523";"941";"0";"1102";"548";"218";"16";"314";"26";"15";"11";"583";"178";"10";"395";"37643";"2771";"1814";"957";"2366";"201";"201";"1328";"-1127";"0";"1127";"14";"2801";"2801";"0";"4372";"3062";"0";"3062";"1310";"0";"1310";"804";"306";"498";"21591";"19608";"548";"804";"149";"655";"631";"1190";"905";"285";"406";"11";"0";"395";"-1390";"36253";"-37643";"-1175";"-1390";"201";"14";;;;;"513";"2808"
"250";"21";"2008KW04";"46511";"38247";"18740";"18327";"413";"18906";"18309";"597";"601";"0";"755";"6273";"1214";"1722";"0";"3337";"589";"216";"20";"353";"38";"17";"21";"609";"187";"9";"413";"40261";"3349";"2339";"1010";"2777";"309";"309";"1456";"-1147";"0";"1147";"29";"3226";"3226";"0";"4108";"2836";"0";"2836";"1272";"0";"1272";"1304";"149";"1155";"22105";"18929";"1474";"1022";"219";"803";"680";"1480";"959";"521";"427";"14";"0";"413";"6250";"46511";"-40261";"6588";"6250";"309";"29";;;;;"1217";"3246"
"251";"21";"2008JJ00";"161311";"136366";"68558";"67202";"1356";"66013";"63418";"2595";"1795";"0";"2834";"17311";"2695";"5203";"0";"9413";"2106";"881";"63";"1162";"324";"200";"124";"2370";"705";"41";"1624";"158389";"12293";"8348";"3945";"9958";"1232";"1232";"5766";"-4534";"0";"4534";"88";"11567";"11567";"0";"17305";"11957";"0";"11957";"5348";"0";"5348";"3477";"939";"2538";"90220";"79808";"3193";"4635";"903";"3732";"2584";"6041";"3792";"2249";"1674";"50";"0";"1624";"2922";"161311";"-158389";"4242";"2922";"1232";"88";"15071";"3275";"9341";"2455";"2683";"11621"
"252";"21";"2009KW01";"37173";"30994";"15220";"14839";"381";"15425";"14721";"704";"349";"0";"662";"4388";"869";"936";"0";"2583";"496";"196";"15";"285";"33";"5";"28";"600";"189";"16";"395";"43304";"2905";"1922";"983";"2498";"332";"324";"1466";"-1142";"8";"1142";"-6";"2994";"2994";"0";"4538";"3099";"0";"3099";"1439";"0";"1439";"857";"280";"577";"25007";"21587";"770";"1912";"409";"1503";"738";"2629";"970";"1659";"408";"13";"0";"395";"-6131";"37173";"-43304";"-5805";"-6131";"332";"-6";;;;;"872";"3006"
"253";"21";"2009KW02";"38865";"33571";"15577";"15204";"373";"17550";"16842";"708";"444";"0";"728";"3238";"948";"1401";"0";"889";"646";"225";"18";"403";"73";"40";"33";"609";"182";"16";"411";"41745";"3521";"2501";"1020";"2561";"362";"354";"1515";"-1161";"8";"1161";"14";"2867";"2867";"0";"4864";"3383";"0";"3383";"1481";"0";"1481";"1068";"318";"750";"23180";"23909";"855";"-2097";"-306";"-1791";"513";"1722";"977";"745";"425";"14";"0";"411";"-2880";"38865";"-41745";"-2504";"-2880";"362";"14";;;;;"950";"2878"
"254";"21";"2009KW03";"32979";"28709";"14947";"14592";"355";"13253";"12582";"671";"509";"0";"616";"2360";"881";"724";"0";"755";"564";"204";"15";"345";"131";"131";"0";"599";"194";"15";"390";"42115";"2882";"1913";"969";"2485";"317";"309";"1457";"-1148";"8";"1148";"21";"2882";"2882";"0";"4794";"3417";"0";"3417";"1377";"0";"1377";"941";"329";"612";"22937";"21077";"727";"594";"65";"529";"539";"3306";"1078";"2228";"402";"12";"0";"390";"-9136";"32979";"-42115";"-8798";"-9136";"317";"21";;;;;"883";"2893"
"255";"21";"2009KW04";"43189";"36013";"17459";"16963";"496";"18043";"17344";"699";"511";"0";"727";"5044";"705";"1909";"0";"2430";"615";"245";"15";"355";"159";"129";"30";"631";"206";"14";"411";"44187";"3492";"2468";"1024";"2918";"338";"330";"1497";"-1167";"8";"1167";"92";"2577";"2577";"0";"4725";"3387";"0";"3387";"1338";"0";"1338";"1515";"345";"1170";"23772";"21234";"928";"1156";"61";"1095";"454";"3166";"1124";"2042";"425";"14";"0";"411";"-998";"43189";"-44187";"-568";"-998";"338";"92";;;;;"708";"2590"
"256";"21";"2009JJ00";"152206";"129287";"63203";"61598";"1605";"64271";"61489";"2782";"1813";"0";"2733";"15030";"3403";"4970";"0";"6657";"2321";"870";"63";"1388";"396";"305";"91";"2439";"771";"61";"1607";"171351";"12800";"8804";"3996";"10462";"1349";"1317";"5935";"-4618";"32";"4618";"121";"11320";"11320";"0";"18921";"13286";"0";"13286";"5635";"0";"5635";"4381";"1272";"3109";"94896";"87807";"3280";"1565";"229";"1336";"2244";"10823";"4149";"6674";"1660";"53";"0";"1607";"-19145";"152206";"-171351";"-17675";"-19145";"1349";"121";"10398";"2215";"6501";"1682";"3413";"11367"
"257";"21";"2010KW01";"38027";"31538";"15860";"15456";"404";"15321";"14567";"754";"357";"0";"701";"4343";"552";"1086";"0";"2705";"670";"233";"9";"428";"171";"115";"56";"604";"218";"14";"372";"44832";"2966";"2071";"895";"2359";"370";"336";"1516";"-1180";"34";"1180";"9";"2645";"2645";"0";"4825";"3394";"0";"3394";"1431";"0";"1431";"1040";"335";"705";"26072";"23024";"715";"1767";"90";"1677";"566";"2981";"1092";"1889";"385";"13";"0";"372";"-6805";"38027";"-44832";"-6426";"-6805";"370";"9";;;;;"552";"2656"
"258";"21";"2010KW02";"40217";"35340";"16398";"15987";"411";"18544";"17841";"703";"398";"0";"772";"2570";"679";"940";"0";"951";"744";"262";"9";"473";"178";"128";"50";"613";"210";"14";"389";"46855";"3622";"2694";"928";"2423";"482";"449";"1648";"-1199";"33";"1199";"-35";"2627";"2627";"0";"5347";"3896";"0";"3896";"1451";"0";"1451";"1095";"305";"790";"26270";"24545";"716";"428";"22";"406";"581";"3422";"1190";"2232";"403";"14";"0";"389";"-6638";"40217";"-46855";"-6191";"-6638";"482";"-35";;;;;"678";"2641"
